id	external_id	external_efo_id
107377501	MESH:D046789	Orphanet_1428
107377601	MESH:D020429	EFO_1001213
107377701	MESH:D002180	EFO_0007406
107377801	MESH:D009236	EFO_1001056
107377901	OMIM:607411,MESH:D004374	
107378001	MESH:D010997	
107378101	OMIM:167250,MESH:D010001	EFO_0004261
107378301	MESH:D026681	
107378401	MESH:D011628	
107378501	MESH:D002288	EFO_0000197
107378601	MESH:D007331	
107378701	MESH:D005148	EFO_1000698
107378801	MESH:D054144	EFO_1000899
107378901	MESH:D004478	MONDO_0002875
107379001	MESH:D018269	
107379101	MESH:D003789	
107379201	MESH:D002694	EFO_1001288
107379301	MESH:D001765	EFO_0007175
107379401	MESH:D005871	MONDO_0015564
107379501	MESH:D011019	EFO_0007387
107379601	MESH:D014846	MONDO_0001528
107379701	MESH:D011004	
107379801	MESH:D058489	Orphanet_325697
107379901	MESH:D001745	EFO_1000018
107380001	MESH:D012626	EFO_1001172
107380101	MESH:D014883	
107380201	OMIM:232500,MESH:D006011	Orphanet_308638,Orphanet_367,Orphanet_308712,Orphanet_308655,Orphanet_308670,Orphanet_308621,Orphanet_308684,Orphanet_308698
107380301	MESH:D006957	Orphanet_77296
107380401	OMIM:600131,MESH:D004832	Orphanet_64280
107380501	MESH:D006848	
107380601	MESH:D054000	Orphanet_35125
107380701	MESH:D018253	MONDO_0000502
107380801	MESH:D002422	EFO_1000854
107380901	MESH:D003921	
107381001	MESH:D018262	EFO_0000348
107381101	MESH:D005184	EFO_0009548
107381201	OMIM:613488,MESH:D018208	EFO_0000564,EFO_0000613
107381301	MESH:D013952	
107381401	MESH:D013967,OMIM:608173	EFO_0006812
107381501	MESH:D014095	
107381601	MESH:D014007	EFO_0007511
107381701	MESH:D012593	
107381801	MESH:D018318	
107381901	MESH:D013160	EFO_0007491
107382001	MESH:D012594	EFO_1001361
107382101	MESH:D010411	
107382201	MESH:D000142	
107382301	MESH:D059409	
107382501	MESH:D015826,OMIM:150230	Orphanet_502
107382601	MESH:D001250	
107382701	OMIM:185050,MESH:D010981	EFO_1001112,Orphanet_98454
107382801	MESH:D005401	
107382901	MESH:D014247	EFO_0007521
107383001	MESH:D014263	EFO_1001218
107383101	MESH:D003230	
107383201	MESH:D003233	
107383301	MESH:D007027	MONDO_0002150
107383401	MESH:D003294	
107383501	MESH:C531629	EFO_0007163
107383601	MESH:D020314	
107383701	MESH:D014398	EFO_0007463
107383801	MESH:D056266	Orphanet_317
107383901	MESH:D014516	MONDO_0008627
107384001	OMIM:238700,MESH:D020167	Orphanet_2203
107384101	MESH:D020150	EFO_1001290
107384201	MESH:D005077	EFO_1001320
107384301	MESH:D010263	EFO_1001086
107384401	MESH:D055535	
107384501	MESH:D063730	Orphanet_437
107384601	MESH:D024821	
107384701	MESH:D000022	
107384801	MESH:D004934	
107384901	MESH:D057066	EFO_1001022
107385001	MESH:D008203	EFO_1001027
107385101	MESH:D009084,OMIM:252900	Orphanet_581,Orphanet_79269
107385201	MESH:D009918	
107385301	MESH:D028226	MONDO_0018634
107385401	MESH:D010178	
107385501	MESH:D019121	MONDO_0043953
107385601	MESH:D011273	
107385701	MESH:D015866	EFO_1001119
107385801	MESH:D060048	
107385901	MESH:D008200	EFO_1001025
107386001	MESH:D003394,OMIM:123500	Orphanet_207
107386101	MESH:D008309	
107386201	MESH:D057108	
107386301	MESH:D017114	
107386401	MESH:D014571	MONDO_0004180
107386501	MESH:D006341	
107386601	MESH:D014522	EFO_0009689
107386701	MESH:D020968,OMIM:162100	EFO_1000843
107386901	MESH:D007946	EFO_0007359
107387001	MESH:D007161	
107387101	MESH:D055623	EFO_0002496
107387201	MESH:D019698	EFO_0004220
107387301	MESH:D054853	Orphanet_679
107387401	MESH:D010326	EFO_0007424
107387501	MESH:D018410	EFO_1001272
107387601	MESH:D060487	
107387701	MESH:D013274,OMIM:137215	EFO_0003897,Orphanet_26106,MONDO_0007648
107387801	OMIM:232600,MESH:D006012	Orphanet_368
107387901	MESH:D012515	EFO_1000364
107388001	MESH:D019053	EFO_0007311
107388101	MESH:D053682	
107388201	MESH:D003744	EFO_1001304
107388301	MESH:D005203	
107388401	MESH:D018317	MONDO_0002547
107388501	MESH:D011186	EFO_0007452
107388601	MESH:D000140	EFO_1000036
107388701	MESH:D015792	
107388801	MESH:D019189	MONDO_0002279
107388901	MESH:D057135	EFO_0004683
107389001	MESH:D059269	
107389101	MESH:D007715,OMIM:149000	Orphanet_2346,Orphanet_90308
107389201	MESH:D057774	
107389301	MESH:D039682	
107389401	MESH:D052537,OMIM:607616	Orphanet_77293,Orphanet_99022
107389501	MESH:D004894	
107389601	MESH:D002764	
107389701	MESH:D047508	
107389801	MESH:D018319	
107389901	MESH:D018311	
107390001	MESH:D003015	EFO_1000874
107390101	MESH:D020386	
107390201	OMIM:191390,MESH:D003093	EFO_0000729
107390301	MESH:D016889,OMIM:608089	MONDO_0021251,EFO_0004230,MONDO_0011962
107390501	MESH:D020338	EFO_0007537
107390701	MESH:D017573	EFO_0007275
107390801	MESH:D005150	
107390901	MESH:D007414	EFO_0007330
107391001	MESH:D015217	
107391101	MESH:D008640	
107391201	MESH:D014396	EFO_0007446
107391301	MESH:D016778	EFO_0007444
107391401	MESH:D018126	
107391501	MESH:D018185	EFO_0007377
107391601	MESH:D018182	EFO_0007432
107391701	MESH:D010911	
107391801	MESH:D017001	
107391901	MESH:D008883	EFO_1000734
107392001	MESH:D014211	EFO_1001217
107392101	OMIM:612219,MESH:D012512	EFO_0000174
107392201	MESH:D011906	EFO_1001144
107392301	MESH:D006978	
107392401	MESH:D006970	
107392501	MESH:D018487	
107392701	MESH:D018196	EFO_1000073
107392801	MESH:D018186	
107392901	MESH:D012226	EFO_0007470
107393001	MESH:D021922	EFO_1000901
107393101	MESH:D058531	Orphanet_393
107393201	MESH:D020425	MONDO_0001459
107393301	MESH:D005175,OMIM:234000	Orphanet_330
107393401	MESH:D018229	EFO_1000084
107393501	OMIM:252650,MESH:D009081	Orphanet_79212,Orphanet_578
107393601	MESH:D006519	EFO_1001345
107393701	MESH:D006527,OMIM:277900	Orphanet_905
107393801	MESH:D009849	
107393901	MESH:D014245	DOID_1947
107394001	MESH:D006445	Orphanet_2132
107394101	MESH:D012186	EFO_0007466
107394201	MESH:D050090	Orphanet_2138
107394301	MESH:D008538	Orphanet_93964
107394401	MESH:D004919	
107394501	MESH:D014653	
107394601	MESH:D000853	
107394701	MESH:D058249,OMIM:135150	EFO_1001273,Orphanet_122
107394801	MESH:D005674	
107394901	MESH:D011226	
107395001	MESH:D011274	
107395201	MESH:D017565	DOID_13406
107395301	MESH:D019767	
107395401	MESH:D001449	EFO_0007164
107395501	OMIM:194072,MESH:D017624	Orphanet_893
107395601	MESH:D014085	
107395701	MESH:D002292,OMIM:144700	EFO_0002890,EFO_0000349,EFO_0000681,MONDO_0007763
107395801	MESH:D002295	EFO_1000601
107395901	MESH:D047808	Orphanet_181412
107396001	MESH:D021866	EFO_0007230
107396101	MESH:D006558	EFO_0007282
107396201	MESH:D018860	EFO_1001186
107396301	MESH:D056267	
107396401	MESH:D011702	EFO_1001140
107396501	MESH:D056732,OMIM:170100	Orphanet_742
107396601	MESH:D019292	MONDO_0002785
107396701	MESH:D009956	EFO_0007410
107396801	MESH:D005706	
107396901	MESH:D010282,OMIM:608266	EFO_1000456
107397001	MESH:D020779	
107397201	MESH:D005348	EFO_0003014
107397301	OMIM:300813,MESH:D013584	EFO_0001376
107397401	MESH:D014593	
107397501	MESH:D020181	EFO_0003918
107397601	MESH:D005058	EFO_0007266
107397701	MESH:D011018	EFO_0007499
107397801	MESH:D001742	EFO_0007172
107397901	MESH:D002534	
107398001	MESH:D064807	
107398101	MESH:D053717	
107398201	MESH:D020967	Orphanet_606,Orphanet_206970
107398301	MESH:D063730	Orphanet_437
107398401	MESH:D010585	EFO_0007433
107398501	MESH:D004620	
107398601	MESH:D012832	EFO_1001182
107398701	MESH:D006646	EFO_1000318
107398801	MESH:D022861	Orphanet_79430
107398901	MESH:D010547	Orphanet_210122
107399001	MESH:D012810	
107399101	MESH:D016127	
107399201	OMIM:122100,MESH:D053559	Orphanet_98954
107399301	MESH:D003873	EFO_0009456
107399401	OMIM:144200,MESH:D053546	Orphanet_2199
107399501	MESH:D017688	
107399601	MESH:D006607	
107399701	MESH:D045724	
107399801	MESH:D006618	EFO_1000648
107399901	MESH:D045723	EFO_1000930
107400001	MESH:D007972	HP_0002745
107400101	MESH:D018366	
107400201	MESH:D020389,OMIM:181350	Orphanet_98853,Orphanet_264,EFO_0000463,Orphanet_98855,Orphanet_261
107400301	MESH:D009444	
107400401	MESH:D005266	
107400501	MESH:D018347	EFO_0007301
107400601	MESH:D016115	Orphanet_55
107400701	MESH:D016117	Orphanet_284804
107400801	MESH:D018344	EFO_0007322
107400901	OMIM:308100,MESH:D016114	Orphanet_461,Orphanet_281090,EFO_0009080
107401001	MESH:D016113	
107401101	MESH:D018353	EFO_0007469
107401201	MESH:D016109,OMIM:226700	Orphanet_79404,Orphanet_305
107401301	MESH:D018355	
107401401	MESH:D018327	
107401501	MESH:D015155	
107401601	MESH:D009402	EFO_1001020
107401701	MESH:D034062,OMIM:600072	Orphanet_466
107401801	MESH:D002279	
107401901	MESH:D002287	EFO_1001007
107402001	MESH:D002286	EFO_1000913
107402101	MESH:D002289	EFO_0003060
107402201	MESH:D002293	EFO_0007478
107402301	MESH:D055013	EFO_1000787
107402401	MESH:D015161	
107402501	MESH:D002285	EFO_0000432
107402601	MESH:D002284	EFO_1001278
107402701	MESH:D010501	EFO_1001099
107402901	MESH:D014064	EFO_1000957
107403001	MESH:D015192	MONDO_0003107
107403101	MESH:D055847,OMIM:609310	Orphanet_144
107403201	MESH:D010524	MONDO_0001406
107403301	MESH:D014079	
107403401	OMIM:600666,MESH:D016891	EFO_1001496
107403601	MESH:D004541	EFO_0009200
107403701	MESH:D014097	
107403801	MESH:D014096	
107403901	MESH:D055882	EFO_1000958
107404001	MESH:D012851	
107404101	MESH:D012872	EFO_1000774
107404201	MESH:D017700	EFO_0005801
107404301	MESH:D012010	MONDO_0001705
107404401	MESH:D016921	EFO_1000942
107404501	MESH:D017728	EFO_0003032
107404601	OMIM:247200,MESH:D054221	Orphanet_531
107404701	MESH:D009380	
107404801	MESH:D009379	MONDO_0021545
107404901	MESH:D009383	MONDO_0002095
107405001	MESH:D009384	
107405101	MESH:D054198,OMIM:613065	EFO_0009119,EFO_0000220
107405201	MESH:D018263	EFO_0000501
107405301	MESH:D018261	
107405401	MESH:D018266	EFO_1001171
107405501	MESH:D018217	EFO_1001000
107405601	MESH:D018201	EFO_0007365
107405701	MESH:D018219	MONDO_0002989
107405801	MESH:D018218	
107406001	MESH:D003923	EFO_0007346
107406101	MESH:D018204	
107406201	MESH:D018205	
107406301	MESH:D009373	MONDO_0002510
107406401	MESH:D009375	EFO_0006858
107406501	MESH:D013969	EFO_1001431
107406601	MESH:D013968	EFO_1001194
107406701	MESH:D018213	
107406801	MESH:D018214	
107406901	MESH:D018222	
107407001	MESH:D009372	MONDO_0021581
107407101	MESH:D002282	EFO_0000308
107407201	MESH:D002283	EFO_1001942
107407301	MESH:D013036	
107407401	MESH:D059707	
107407501	MESH:D044504	
107407601	MESH:D020301	EFO_1000994
107407701	MESH:D056986	
107407801	MESH:D002281	EFO_1000529
107407901	MESH:D000312	Orphanet_418
107408001	MESH:D000303	MONDO_0002816
107408101	MESH:D012797	EFO_1001057
107408201	MESH:D000306	
107408301	MESH:D010623	EFO_0007436
107408401	MESH:D012790	
107408501	MESH:D006800	MONDO_0021184
107408601	MESH:D055956	
107408701	MESH:D039141,OMIM:164300	Orphanet_270
107408801	MESH:D046248	EFO_0004707
107408901	MESH:D017520	MONDO_0002523
107409001	MESH:D001476	EFO_1001125
107409101	MESH:D004422	MONDO_0000476
107409201	MESH:D004426	
107409301	MESH:D015218	
107409401	MESH:D017600	
107409501	MESH:D018241	
107409601	MESH:D018242	
107409701	MESH:D018234,OMIM:606243	EFO_0007143
107409801	MESH:D002430	EFO_0009255
107409901	OMIM:267700,MESH:D051359	Orphanet_540
107410001	MESH:D018233	EFO_0000437
107410101	MESH:D018225	EFO_0007271
107410201	MESH:D018228	EFO_1001184
107410301	MESH:D019701	
107410401	MESH:D005153	
107410501	MESH:D017590	EFO_1000857
107410601	MESH:D018255	
107410701	MESH:D038062	
107410801	MESH:D038061	
107410901	MESH:D018249	
107411001	MESH:D018248	EFO_0000762
107411101	MESH:D064129	
107411201	MESH:D011022	EFO_0007472
107411301	MESH:D011023	EFO_0007496
107411401	MESH:D005887	
107411501	MESH:D011017	EFO_0007345
107411601	MESH:D013283	EFO_0007307
107411701	MESH:D013281	EFO_0003938
107411801	MESH:D005892	EFO_1001058
107411901	MESH:D011052	EFO_0007186
107412001	MESH:D000237	EFO_1000834
107412101	MESH:D009667	
107412201	MESH:D007119	EFO_0000255
107412301	MESH:D009669	
107412401	MESH:D011040	EFO_1000773
107412501	MESH:D000258	EFO_0007434
107412601	MESH:D000257	MONDO_0043479
107412701	MESH:D015319,OMIM:229700	Orphanet_348
107412801	MESH:D015318	
107412901	MESH:D014897,OMIM:158600	Orphanet_363447,Orphanet_209341
107413001	MESH:D012610	EFO_0007479
107413101	OMIM:144250,MESH:D006950	Orphanet_79211,EFO_0000492
107413201	MESH:D043202	EFO_0005590
107413301	MESH:D006952	Orphanet_412
107413401	MESH:D006954,OMIM:144650	Orphanet_70470
107413501	MESH:D005097	Orphanet_321
107413601	MESH:D011000	EFO_0007259
107413701	MESH:D060426	
107413801	MESH:D013277	
107413901	MESH:D015323	
107414001	MESH:D015325,OMIM:312170	Orphanet_79243,Orphanet_765
107414101	MESH:D048070	
107414201	OMIM:266150,MESH:D015324	Orphanet_3008,EFO_1001142
107414301	MESH:D018424	EFO_1000678
107414401	MESH:D018442	MONDO_0015813
107414501	MESH:D020242	EFO_0007242
107414601	MESH:D020241	EFO_0007546
107414701	MESH:D005831	EFO_0009549
107414801	MESH:D020288,OMIM:260500	EFO_1000177
107414901	MESH:D005834	EFO_0007355
107415001	MESH:D005833	MONDO_0021148
107415101	MESH:D019568	
107415201	MESH:D010495	EFO_0007426
107415301	MESH:D016269	EFO_0007369
107415401	MESH:D003763	
107415501	MESH:D004749	
107415601	MESH:D020243	EFO_1000807
107415701	MESH:D004761	
107415801	MESH:D051527	
107415901	MESH:D020278	EFO_1000870
107416001	MESH:D020277	EFO_1000868
107416101	MESH:D018488	
107416201	MESH:D002640	
107416301	MESH:D000239	EFO_1000791
107416401	MESH:D057971	
107416501	MESH:D053632,OMIM:300400	Orphanet_276,EFO_0005555
107416601	MESH:D020279	
107416701	MESH:D020299	
107416801	MESH:D054740	EFO_0007276
107416901	MESH:D011081	EFO_1001148
107417001	MESH:D018467	
107417101	MESH:D020260	
107417201	MESH:D030341	EFO_0007396
107417301	MESH:D020294	Orphanet_590
107417401	MESH:D020295	MONDO_0002912
107417501	MESH:D004670	
107417601	MESH:D004681	EFO_0001066
107417701	MESH:D015436	
107417801	MESH:D004673	EFO_0007130
107417901	MESH:D054066	MONDO_0019469
107418001	MESH:D004698	EFO_1001193
107418101	MESH:D012513	
107418201	MESH:D012517	
107418301	MESH:D004684	EFO_0007132
107418401	MESH:D015459	MONDO_0019471
107418501	MESH:D015451,OMIM:109543	EFO_0000095
107418601	MESH:D015452	
107418701	MESH:D015471	EFO_0003029
107418801	MESH:D006103	EFO_1001013
107418901	MESH:D015470,OMIM:601626	EFO_0000222
107419001	MESH:D004683	
107419101	MESH:D006969	
107419201	MESH:D019557	
107419301	MESH:D003769	
107419401	MESH:D054705	
107419501	MESH:D015477	EFO_1001779
107419601	MESH:D015491	EFO_1001349
107419701	MESH:D015473,OMIM:612376	EFO_0000224
107419801	MESH:D015479	EFO_0000223
107419901	MESH:D010412	EFO_1001094
107420001	MESH:D015499	EFO_1000647
107420101	MESH:D015493,OMIM:159580	EFO_0007527
107420201	MESH:D062846	
107420301	MESH:D012536	EFO_1000761
107420401	MESH:D004671	
107420501	OMIM:165500,MESH:D029241	Orphanet_98673,Orphanet_98672
107420601	OMIM:308905,MESH:D029242	Orphanet_104
107420701	MESH:D003809	
107420801	MESH:D001651	EFO_1000933
107420901	MESH:D016917	
107421001	MESH:D016916	
107421101	MESH:D020361	
107421201	MESH:D018315	EFO_1000553
107421301	MESH:D018309	EFO_1000953
107421401	MESH:D013128	
107421501	MESH:D018302	MONDO_0021193
107421601	MESH:D018301	EFO_1001044
107421701	MESH:D018330	EFO_1000995
107421801	MESH:D013920,OMIM:187950	Orphanet_71493,EFO_0000479
107421901	MESH:D011686	Orphanet_79224
107422101	MESH:D013103	Orphanet_822
107422201	MESH:D020345	EFO_0003928
107422301	MESH:D015472	
107422401	MESH:D006105	Orphanet_379
107422501	MESH:D015467	EFO_1000179
107422601	MESH:D015466	
107422701	MESH:D015465	EFO_1001755
107422801	MESH:D015464,OMIM:608232	EFO_0000339
107422901	MESH:D000153	
107423001	MESH:D013145	EFO_0009567
107423101	MESH:D000160	MONDO_0001563
107423201	MESH:D011146	EFO_1000688
107423301	MESH:D005758	EFO_1000946
107423401	MESH:D013167,OMIM:106300	EFO_0000706,EFO_0003898
107423501	MESH:D000182	
107423601	OMIM:101200,MESH:D000168	Orphanet_87,EFO_0004123
107423701	MESH:D007228	
107423801	MESH:D013182	MONDO_0001078
107423901	MESH:D019142	EFO_0007243
107424001	MESH:D007673	EFO_1001003
107424101	MESH:D014323	EFO_0007526
107424201	MESH:D008064	Orphanet_79204
107424301	MESH:D009879	EFO_1001205
107424401	MESH:D000542	EFO_1001321
107424501	MESH:D015834	
107424601	MESH:D009134	EFO_0008525
107424701	MESH:D009188	MONDO_0015342
107424801	MESH:D012127	
107424901	MESH:D056830	
107425001	MESH:D014286	
107425101	MESH:D008106	
107425201	MESH:D008104	EFO_1000802
107425301	MESH:D001170	EFO_1001351
107425401	MESH:D001361	MONDO_0024298
107425501	MESH:D007752	
107425601	MESH:D001112	EFO_1000818
107425701	MESH:D007744	
107425801	MESH:D008582	EFO_1000823
107425901	MESH:D014608	EFO_1001232
107426001	MESH:D007775	
107426101	MESH:D000027	
107426201	MESH:D000031	
107426301	MESH:D056006	
107426401	MESH:D010145	EFO_1000249
107426501	MESH:D054685	EFO_1000491
107426601	MESH:D012410	
107426701	MESH:D001079	
107426801	MESH:D008339	EFO_0007356
107426901	MESH:D008312	
107427001	MESH:D010871	
107427101	MESH:D006338	MONDO_0001340
107427201	MESH:D001005	EFO_0003835
107427301	MESH:D006342	
107427401	MESH:D000711	EFO_1001123
107427501	MESH:D013375	EFO_0005800
107427601	MESH:D015593	EFO_1001155
107427701	MESH:D003330	
107427801	MESH:D000756	MONDO_0015194
107427901	MESH:D000752	EFO_0005576
107428001	MESH:D029461,OMIM:269920	Orphanet_309324,Orphanet_834
107428101	MESH:D000749	
107428301	MESH:D000741,OMIM:609135	MONDO_0012197,HP_0001915
107428401	MESH:D010249	EFO_1001084
107428501	MESH:D008583	EFO_1000955
107428601	MESH:D008584	EFO_1001021
107428701	MESH:D054098	
107428801	MESH:D020177	
107428901	MESH:D054868,OMIM:147791	Orphanet_2308
107429001	MESH:D020943	EFO_0007198
107429101	MESH:D007943	EFO_1000956
107429201	MESH:D007940	
107429301	MESH:D007947	EFO_0003025
107429401	MESH:D020945	
107429501	MESH:D002551	EFO_0007201
107429601	MESH:D007948	EFO_0000221
107429701	MESH:D017121	Orphanet_95159
107429801	MESH:D007849	Orphanet_2377
107429901	MESH:D001028	
107430001	MESH:D020806	
107430101	MESH:D014523	
107430201	MESH:D001020	EFO_1001199
107430301	MESH:D057851	
107430401	MESH:D054081	
107430501	MESH:D007965,OMIM:245200	Orphanet_487
107430601	OMIM:250100,MESH:D007966	Orphanet_309263,Orphanet_512
107430701	MESH:D020158,OMIM:605899	Orphanet_407
107430801	MESH:D020966	
107430901	MESH:D000038	EFO_0003030
107431001	MESH:D020157	
107431101	OMIM:113800,MESH:D017488	EFO_0004137,Orphanet_312
107431201	MESH:D017484	EFO_1000753
107431301	MESH:D002549	Orphanet_726
107431401	MESH:D002542	
107431501	OMIM:237300,MESH:D020165	EFO_0007193,Orphanet_147
107431601	MESH:D020163	EFO_0007409
107431701	MESH:D007969	EFO_1001101
107431801	MESH:D007968	EFO_0007455
107431901	MESH:D020140	
107432001	MESH:D059905	
107432101	MESH:D020914	MONDO_0002921
107432201	MESH:D020919	
107432301	MESH:D013362	EFO_1001430
107432401	MESH:D000193	EFO_1001122
107432501	MESH:D005955	EFO_0007287
107432601	MESH:D002579	EFO_1000862
107432701	MESH:D002527	EFO_1001053
107432801	OMIM:300321,MESH:C537923	
107432901	MESH:D002528	MONDO_0002913
107433001	MESH:D005929	
107433101	MESH:D020147	MONDO_0002242
107433201	MESH:D020144	EFO_1000640
107433301	MESH:D020143	Orphanet_309152
107433401	MESH:D054066	MONDO_0019469
107433501	MESH:D015419	Orphanet_685
107433601	MESH:D015417,OMIM:145900	Orphanet_64748,Orphanet_140450
107433701	MESH:D000197	EFO_0007203
107433801	MESH:D018567	EFO_0006861
107433901	OMIM:254800,MESH:D020194	Orphanet_308
107434001	MESH:D017444	
107434101	OMIM:236690,MESH:D006850	EFO_1001065
107434201	MESH:D003649	
107434301	MESH:D002573	
107434401	MESH:D010390	
107434501	MESH:D002577	MONDO_0002256
107434601	MESH:D052517,OMIM:272200	Orphanet_585
107434701	OMIM:601764,MESH:D020936	Orphanet_306,Orphanet_1949
107434801	MESH:D020937	EFO_1001090
107434901	MESH:D020938	EFO_1001089
107435001	MESH:D000189	EFO_1000793
107435101	MESH:D006030,OMIM:233100	Orphanet_69076
107435201	MESH:D006944	
107435301	MESH:D006938,OMIM:144010	MONDO_0007751,EFO_0004911
107435401	MESH:D006933	MONDO_0002408
107435501	OMIM:114000,MESH:D006958	Orphanet_1310,EFO_0004139
107435601	MESH:D006953,OMIM:145750	MONDO_0007788,Orphanet_413
107435701	MESH:D006015	EFO_1000952
107435801	MESH:D034701	
107435901	MESH:D020183	
107436001	MESH:D006060	
107436101	MESH:D010302	EFO_1001175
107436201	MESH:D052582	
107436301	MESH:D004839	
107436401	MESH:D006045	EFO_1001198
107436501	MESH:D020189	
107436701	MESH:D005902	EFO_0004190
107436801	MESH:D020195	EFO_1001146
107436901	MESH:D010301	EFO_1001402
107437001	MESH:D006871	EFO_1000968
107437101	MESH:D020921	
107437201	MESH:D015418	MONDO_0043878
107437301	MESH:D018500,OMIM:125800	Orphanet_223
107437401	MESH:D010322	MONDO_0025371
107437501	MESH:D004830	EFO_0007262
107437601	OMIM:232800,MESH:D006014	Orphanet_371
107437701	MESH:D006013,OMIM:232700	Orphanet_369
107437801	MESH:D015355	EFO_1001060
107437901	MESH:D006061	Orphanet_242
107438001	OMIM:125370,MESH:D020191	Orphanet_98261,Orphanet_101
107438101	MESH:D020190,OMIM:254770	Orphanet_307
107438201	OMIM:607208,MESH:D004831	Orphanet_33069
